04-02-63, 15:28:09.845, Info, U.DumpProcessUsage, 1, Dumping Processes at AppSetup1.  Current total CPU Usage=,21.359%, time since last=,512.8
04-02-63, 15:28:13.930, Info, U.DumpProcessUsage, 1, Time to getProceses = 4,094.69 mS
04-02-63, 15:28:14.343, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Autodesk Desktop App Service'
04-02-63, 15:53:02.448, Error, SMActionFlow.Rebuild, 1, Need a valid method for 'SMActionFlow_8'
04-02-63, 15:53:02.448, Error, SMActionFlow.Rebuild, 1, Need a valid method for 'SMActionFlow_9'
04-02-63, 15:53:02.449, Error, SMActionFlow.Rebuild, 1, Need a valid method for 'SMActionFlow_10'
04-02-63, 15:53:02.450, Error, SMActionFlow.Rebuild, 1, Need a valid method for 'SMActionFlow_11'
04-02-63, 15:53:02.451, Error, SMActionFlow.Rebuild, 1, Need a valid method for 'SMActionFlow_12'
04-02-63, 15:53:03.010, Popup, mscorlib, 1, Trouble with FireDelegate of delegate MCore.Comp.CompBase+NotifyItem`1+DelPropNotify[System.String] 
More Info: startIndex cannot be larger than length of string.
Parameter name: startIndex
04-02-63, 15:53:03.010, UserChange, SMFlowContainer.AutoScope, 1, SM Reset.Scope, was changed from, , to, Application Machine
04-02-63, 15:53:14.011, UserChange, SMContainerPanel.DeleteFlowItem, 1, SMActionFlow_24, was removed
04-02-63, 15:53:17.163, UserChange, SMFlowContainer.RegisterEdit, 1, SM Main, Start editing
04-02-63, 15:53:23.312, UserChange, SMContainerPanel.DeleteFlowItem, 1, SMDecision_11, was removed
04-02-63, 15:53:23.526, UserChange, SMPathOut.set_TargetID, 1, SM Main.SMActionFlow_10.SMPathOut, was changed from, Null, to, Null
04-02-63, 15:53:26.738, UserChange, SMContainerPanel.DeleteFlowItem, 1, SM Main.SMActionFlow_10, was removed
04-02-63, 16:08:24.260, Info, U.DumpProcessUsage, 1, Dumping Processes at AppSetup1.  Current total CPU Usage=,100%, time since last=,1731.5
04-02-63, 16:08:26.639, Info, U.DumpProcessUsage, 1, Time to getProceses = 2,380.45 mS
04-02-63, 16:08:26.653, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Autodesk Desktop App Service'
04-02-63, 16:08:26.665, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Autodesk Desktop Licensing Service'
04-02-63, 16:08:26.676, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'AMD External Events Utility'
04-02-63, 16:08:26.688, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Application Information'
04-02-63, 16:08:26.699, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'AtherosSvc'
04-02-63, 16:08:26.711, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Audio Endpoint Builder'
04-02-63, 16:08:26.722, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Audio'
04-02-63, 16:08:26.734, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Base Filtering Engine'
04-02-63, 16:08:26.747, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Background Intelligent Transfer Service'
04-02-63, 16:08:26.758, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Bonjour Service'
04-02-63, 16:08:26.793, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Background Tasks Infrastructure Service'
04-02-63, 16:08:26.805, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Bluetooth Audio Gateway Service'
04-02-63, 16:08:26.818, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'AVCTP service'
04-02-63, 16:08:26.830, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Bluetooth Support Service'
04-02-63, 16:08:26.841, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Capability Access Manager Service'
04-02-63, 16:08:26.853, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Connected Devices Platform Service'
04-02-63, 16:08:26.864, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Certificate Propagation'
04-02-63, 16:08:26.876, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Microsoft Office Click-to-Run Service'
04-02-63, 16:08:26.887, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Client License Service (ClipSVC)'
04-02-63, 16:08:26.898, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'CoreMessaging'
04-02-63, 16:08:26.910, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Intel(R) Content Protection HECI Service'
04-02-63, 16:08:26.921, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Intel(R) Content Protection HDCP Service'
04-02-63, 16:08:26.933, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Cryptographic Services'
04-02-63, 16:08:26.946, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'DCOM Server Process Launcher'
04-02-63, 16:08:26.960, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Device Association Service'
04-02-63, 16:08:26.971, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'DHCP Client'
04-02-63, 16:08:26.983, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Connected User Experiences and Telemetry'
04-02-63, 16:08:26.995, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Display Policy Service'
04-02-63, 16:08:27.006, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Display Enhancement Service'
04-02-63, 16:08:27.017, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'DNS Client'
04-02-63, 16:08:27.029, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Delivery Optimization'
04-02-63, 16:08:27.040, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Diagnostic Policy Service'
04-02-63, 16:08:27.052, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Data Usage'
04-02-63, 16:08:27.063, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'E-MailRelay'
04-02-63, 16:08:27.075, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'ESIF Upper Framework Service'
04-02-63, 16:08:27.086, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Event Log'
04-02-63, 16:08:27.100, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'COM+ Event System'
04-02-63, 16:08:27.113, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Function Discovery Provider Host'
04-02-63, 16:08:27.124, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Function Discovery Resource Publication'
04-02-63, 16:08:27.137, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'FlexNet Licensing Service'
04-02-63, 16:08:27.160, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Font Cache Service'
04-02-63, 16:08:27.196, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Presentation Foundation Font Cache 3.0.0.0'
04-02-63, 16:08:27.213, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Group Policy Client'
04-02-63, 16:08:27.228, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Sentinel HASP License Manager'
04-02-63, 16:08:27.244, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Human Interface Device Service'
04-02-63, 16:08:27.257, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Intel(R) HD Graphics Control Panel Service'
04-02-63, 16:08:27.270, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'IKE and AuthIP IPsec Keying Modules'
04-02-63, 16:08:27.282, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Microsoft Store Install Service'
04-02-63, 16:08:27.293, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'IP Helper'
04-02-63, 16:08:27.304, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'CNG Key Isolation'
04-02-63, 16:08:27.316, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Server'
04-02-63, 16:08:27.331, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Workstation'
04-02-63, 16:08:27.344, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Geolocation Service'
04-02-63, 16:08:27.357, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows License Manager Service'
04-02-63, 16:08:27.371, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Local Session Manager'
04-02-63, 16:08:27.384, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'MAMPPRO-Apache'
04-02-63, 16:08:27.396, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'MAMPPRO-MySQL'
04-02-63, 16:08:27.408, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Defender Firewall'
04-02-63, 16:08:27.420, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Network Connection Broker'
04-02-63, 16:08:27.431, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Network List Service'
04-02-63, 16:08:27.442, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Microsoft Passport Container'
04-02-63, 16:08:27.453, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Network Location Awareness'
04-02-63, 16:08:27.464, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Network Store Interface Service'
04-02-63, 16:08:27.475, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Program Compatibility Assistant Service'
04-02-63, 16:08:27.485, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Phone Service'
04-02-63, 16:08:27.496, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Plug and Play'
04-02-63, 16:08:27.506, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'IPsec Policy Agent'
04-02-63, 16:08:27.517, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Power'
04-02-63, 16:08:27.528, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'User Profile Service'
04-02-63, 16:08:27.539, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Remote Access Connection Manager'
04-02-63, 16:08:27.550, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Radio Management Service'
04-02-63, 16:08:27.563, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'RPC Endpoint Mapper'
04-02-63, 16:08:27.575, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Remote Procedure Call (RPC)'
04-02-63, 16:08:27.586, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Realtek Audio Service'
04-02-63, 16:08:27.599, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Security Accounts Manager'
04-02-63, 16:08:27.611, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Task Scheduler'
04-02-63, 16:08:27.622, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Security Service'
04-02-63, 16:08:27.633, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Payments and NFC/SE Manager'
04-02-63, 16:08:27.644, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'System Event Notification Service'
04-02-63, 16:08:27.655, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Remote Desktop Configuration'
04-02-63, 16:08:27.666, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'System Guard Runtime Monitor Broker'
04-02-63, 16:08:27.677, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Shell Hardware Detection'
04-02-63, 16:08:27.688, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'SolidWorks Flexnet Server'
04-02-63, 16:08:27.699, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Print Spooler'
04-02-63, 16:08:27.710, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'SQL Server VSS Writer'
04-02-63, 16:08:27.721, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'SSDP Discovery'
04-02-63, 16:08:27.732, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Secure Socket Tunneling Protocol Service'
04-02-63, 16:08:27.744, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'State Repository Service'
04-02-63, 16:08:27.755, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Image Acquisition (WIA)'
04-02-63, 16:08:27.766, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Storage Service'
04-02-63, 16:08:27.778, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Synergy'
04-02-63, 16:08:27.790, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'SynTPEnh Caller Service'
04-02-63, 16:08:27.803, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'SysMain'
04-02-63, 16:08:27.818, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'System Events Broker'
04-02-63, 16:08:27.829, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Touch Keyboard and Handwriting Panel Service'
04-02-63, 16:08:27.840, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Telephony'
04-02-63, 16:08:27.851, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'TeamViewer'
04-02-63, 16:08:27.861, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Remote Desktop Services'
04-02-63, 16:08:27.872, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Themes'
04-02-63, 16:08:27.883, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Time Broker'
04-02-63, 16:08:27.894, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Web Account Manager'
04-02-63, 16:08:27.905, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Distributed Link Tracking Client'
04-02-63, 16:08:27.916, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Remote Desktop Services UserMode Port Redirector'
04-02-63, 16:08:27.927, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'User Manager'
04-02-63, 16:08:27.938, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Update Orchestrator Service'
04-02-63, 16:08:27.949, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Credential Manager'
04-02-63, 16:08:27.960, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Visual Studio Standard Collector Service 150'
04-02-63, 16:08:27.971, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Waves Audio Services'
04-02-63, 16:08:27.986, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Biometric Service'
04-02-63, 16:08:27.999, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Connection Manager'
04-02-63, 16:08:28.012, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Connect Now - Config Registrar'
04-02-63, 16:08:28.023, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Diagnostic Service Host'
04-02-63, 16:08:28.034, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Diagnostic System Host'
04-02-63, 16:08:28.045, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Defender Antivirus Network Inspection Service'
04-02-63, 16:08:28.057, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'WebClient'
04-02-63, 16:08:28.068, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Defender Antivirus Service'
04-02-63, 16:08:28.079, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'WinHTTP Web Proxy Auto-Discovery Service'
04-02-63, 16:08:28.090, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Management Instrumentation'
04-02-63, 16:08:28.101, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'WLAN AutoConfig'
04-02-63, 16:08:28.112, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Microsoft Account Sign-in Assistant'
04-02-63, 16:08:28.123, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Push Notifications System Service'
04-02-63, 16:08:28.134, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Security Center'
04-02-63, 16:08:28.145, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Search'
04-02-63, 16:08:28.157, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'Windows Update'
04-02-63, 16:08:28.169, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'cbdhsvc_69efd'
04-02-63, 16:08:28.180, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'CDPUserSvc_69efd'
04-02-63, 16:08:28.194, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'OneSyncSvc_69efd'
04-02-63, 16:08:28.206, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'PimIndexMaintenanceSvc_69efd'
04-02-63, 16:08:28.219, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'UnistoreSvc_69efd'
04-02-63, 16:08:28.231, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'UserDataSvc_69efd'
04-02-63, 16:08:28.241, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'WpnUserService_69efd'
04-02-63, 16:08:28.252, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'OMRON USB Connection Manager'
04-02-63, 16:08:28.263, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'OMRON Ethernet Direct Connection Manager'
04-02-63, 16:08:28.274, Info, U.DumpProcessUsage, 1, ** Service threw exception: 'OMRON USB Serial Connection Manager'
04-02-63, 16:08:28.274, Info, U.DumpProcessUsage, 1, Time to extract services = 1,636.32 mS
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=26404, Name=IntelliTrace, 0.01,(%),0.25,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=9484, Name=AutodeskDesktopApp, 0.02,(%),0.38,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=22848, Name=ServiceHub.ThreadedWaitDialog, 0.15,(%),2.59,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=32924, Name=msvsmon, 0.16,(%),2.75,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=9064, Name=StartMenuExperienceHost, 0.41,(%),6.92,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=9928, Name=Adobe Desktop Service, 1.06,(%),18,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=16732, Name=POWERPNT, 2.95,(%),50.27,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=2184, Name=ServiceHub.VSDetouredHost, 0.24,(%),4.13,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=23320, Name=conhost, 0,(%),0.05,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=8660, Name=Adobe CEF Helper, 0.38,(%),6.5,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=11168, Name=RuntimeBroker, 0.09,(%),1.48,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=28496, Name=sqlservr, 0.47,(%),8,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=10404, Name=MicrosoftEdge, 0.05,(%),0.88,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=8428, Name=RuntimeBroker, 0,(%),0.02,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=11632, Name=ShellExperienceHost, 0.3,(%),5.17,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=13384, Name=RuntimeBroker, 0.01,(%),0.11,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=4388, Name=RemindersServer, 0.02,(%),0.41,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=6980, Name=sihost, 0.48,(%),8.11,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=29824, Name=conhost, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=33740, Name=ScriptedSandbox64, 0.43,(%),7.27,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=17764, Name=taskhostw, 0.01,(%),0.13,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=6560, Name=RuntimeBroker, 0.01,(%),0.13,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=26388, Name=SearchProtocolHost, 0,(%),0.05,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=9584, Name=ctfmon, 1.47,(%),25.03,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=19284, Name=conhost, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=5712, Name=RAVBg64, 0.01,(%),0.11,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=23792, Name=ServiceHub.TestWindowStoreHost, 0.14,(%),2.33,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=23824, Name=conhost, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=10468, Name=SkypeBackgroundHost, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=10996, Name=AcWebBrowser, 0.05,(%),0.89,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=9180, Name=svchost, 0.34,(%),5.78,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=21780, Name=devenv, 25.06,(%),427.38,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=12200, Name=svchost, 0.06,(%),1.03,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=4876, Name=AcWebBrowser, 0.43,(%),7.27,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=3156, Name=RadeonSettings, 2.74,(%),46.8,(Sec)
04-02-63, 16:08:28.276, Info, U.DumpProcessUsage, 1, Added Id=24116, Name=ServiceHub.Host.CLR.x86, 0.41,(%),6.98,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=2728, Name=RuntimeBroker, 0.05,(%),0.84,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=23420, Name=PowerISO, 0.13,(%),2.25,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=1448, Name=ApplicationFrameHost, 0.02,(%),0.33,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=12632, Name=SecurityHealthHost, 0,(%),0.02,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=9660, Name=PWRISOVM, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=15256, Name=Taskmgr, 3.97,(%),67.67,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=4916, Name=dllhost, 0,(%),0.08,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=11384, Name=SettingSyncHost, 0.68,(%),11.52,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=8800, Name=igfxEM, 0.31,(%),5.33,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=10956, Name=Video.UI, 0.05,(%),0.84,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=22628, Name=conhost, 0,(%),0.02,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=12264, Name=RuntimeBroker, 0.06,(%),1.08,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=628, Name=svchost, 0.03,(%),0.47,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=1496, Name=Creative Cloud, 1.03,(%),17.52,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=21844, Name=PerfWatson2, 0.17,(%),2.88,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=7216, Name=Microsoft.Photos, 0.12,(%),2,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=9704, Name=Adobe CEF Helper, 0.33,(%),5.58,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=5984, Name=SystemSettings, 0.09,(%),1.47,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=33756, Name=RuntimeBroker, 0.02,(%),0.42,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=21692, Name=ServiceHub.RoslynCodeAnalysisService32, 2.46,(%),41.91,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=14888, Name=LockApp, 0.15,(%),2.5,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=31920, Name=RuntimeBroker, 0.01,(%),0.19,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=8000, Name=conhost, 0,(%),0.05,(Sec)
04-02-63, 16:08:28.277, Info, U.DumpProcessUsage, 1, Added Id=27308, Name=AppMachine, 0.15,(%),2.55,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, ** Thread Main GUI(34288) = 2,046.9 mS
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=9296, Name=explorer, 27.73,(%),473.06,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=3696, Name=acrotray, 0,(%),0.08,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=33448, Name=GameBar, 0.1,(%),1.7,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=9876, Name=AdobeIPCBroker, 0.24,(%),4.02,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=10184, Name=SynTPHelper, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=1996, Name=taskhostw, 0.13,(%),2.14,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=6308, Name=WavesSvc64, 0.08,(%),1.34,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=1904, Name=svchost, 0.29,(%),4.92,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=23120, Name=conhost, 0,(%),0.03,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=19244, Name=SystemSettingsBroker, 0.06,(%),0.98,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=6320, Name=MicrosoftEdgeSH, 0,(%),0.02,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=4168, Name=YourPhone, 0.05,(%),0.78,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=2448, Name=browser_broker, 0.01,(%),0.17,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=22292, Name=conhost, 0,(%),0.06,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=33500, Name=GameBarFT, 0.01,(%),0.14,(Sec)
04-02-63, 16:08:28.280, Info, U.DumpProcessUsage, 1, Added Id=24336, Name=conhost, 0,(%),0.05,(Sec)
